FilmID,Writer,Actors,Plot,Language,Country,Awards,Poster
tt0039631,"Charles Chaplin, Orson Welles","Charles Chaplin, Mady Correll, Allison Roddan","A suave but cynical man supports his family by marrying and murdering rich women for their money, but the job has some occupational hazards.",English,United States,Nominated for 1 Oscar. 5 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BZDhmZGU2OTMtYmFmMS00OGI0LWI5ZTItZmVkMWEyYjAyYjc5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0198781,"Pete Docter, Jill Culton, Jeff Pidgeon","Billy Crystal, John Goodman, Mary Gibbs","In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.",English,United States,Won 1 Oscar. 15 wins & 38 nominations total,https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_SX300.jpg
tt0084354,Jerzy Skolimowski,"Jeremy Irons, Eugene Lipinski, Jirí Stanislav","A Polish contractor, Nowak, leads a group of workmen to London so they can provide cheap labor for a government official based there. Nowak (Irons) has to manage the project and the men as they encounter the tempations of the West an","English, Polish",United Kingdom,3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BM2Y0M2I3ZWItYTRjZi00YTAyLTliYWQtZGM3YzhiMDBmY2NiXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_SX300.jpg
tt0093565,John Patrick Shanley,"Cher, Nicolas Cage, Olympia Dukakis","Loretta Castorini, a bookkeeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.","English, Italian, Latin",United States,Won 3 Oscars. 18 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BMjIwMDY0NzYyMF5BMl5BanBnXkFtZTcwOTE5NDk0NA@@._V1_SX300.jpg
tt0036172,"Robert Russell, Frank Ross, Richard Flournoy","Jean Arthur, Joel McCrea, Charles Coburn","During the World War II housing shortage in Washington, two men and a woman share a single apartment and the older man plays Cupid to the other two.",English,United States,Won 1 Oscar. 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BZDM0NTY2ZTAtZTRjYi00ZDEyLThjMGYtYTRmNjY5NDIwNGFkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0060714,David Mercer,"David Warner, Vanessa Redgrave, Robert Stephens","After his wife leaves him for his former best friend, a failed London artist begins his descent into madness in trying to win her back.",English,United Kingdom,Nominated for 2 Oscars. 4 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BYjEzNjg0NjktMGRhMS00YjE5LTg5ZWYtZjY3NTRkYmNkYzFhXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt0032811,"Claudine West, Hans Rameau, George Froeschel","Margaret Sullavan, James Stewart, Robert Young","The Roth family leads a quiet life in a small village in the German Alps during the early 1930s. When the Nazis come to power, the family is divided and Martin Breitner, a family friend, is caught up in the turmoil.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOWVhNTNjMzktNjEyMy00MmQyLTgzMDAtZjc3NjZhZjkxMzg4XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg
tt0117091,"Albert Brooks, Monica Mcgowan Johnson","Albert Brooks, Debbie Reynolds, Paul Collins","A neurotic, twice-divorced sci-fi writer moves back in with his mother to solve his personal problems.",English,United States,3 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BOGQxNjYwYTAtNmQzNi00NzQ4LWFhYzEtNTdjM2U3YjYyZDMzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
tt0044926,"Pierre La Mure, Anthony Veiller, John Huston","José Ferrer, Zsa Zsa Gabor, Suzanne Flon",Fictional account of French artist Henri de Toulouse-Lautrec.,"English, French",United Kingdom,Won 2 Oscars. 6 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BMjYwNjllODAtZTFmYi00YmJjLWJmM2UtNjk1MjQ4MzBhYjViL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0023240,"Frank J. Collins, Joseph Jackson, Earl Baldwin","Warren William, Sidney Fox, Aline MacMahon",Prosecutor becomes a defense attorney after an innocent man is sent to an electric chair.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDlhYmU0MTAtMmIyYi00N2ZkLTgzYjgtYTE1ZWRjMzU2OWFmXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0107616,"William Shakespeare, Kenneth Branagh","Kenneth Branagh, Emma Thompson, Keanu Reeves","Young lovers Hero and Claudio, soon to wed, conspire to get verbal sparring partners and confirmed singles Benedick and Beatrice to wed as well.",English,"United Kingdom, United States",Nominated for 1 BAFTA Film Award5 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BY2Q3YTU4OTgtZTc0My00YmY1LWJmOTQtMmMwNGE2ZjBmNmIxXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
tt0166924,David Lynch,"Naomi Watts, Laura Harring, Justin Theroux","After a car wreck on the winding Mulholland Drive renders a woman amnesiac, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.","English, Spanish, French","France, United States",Nominated for 1 Oscar. 49 wins & 61 nominations total,https://m.media-amazon.com/images/M/MV5BMWE0NDYyOTMtODBkZC00NDBmLTk2ZTAtNGIxNjgxNzdhYTAyXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_SX300.jpg
tt0067778,Louis Malle,"Lea Massari, Benoît Ferreux, Daniel Gélin","As France is nearing the end of the first Indochina War, an open-minded teenage boy finds himself torn between a rebellious urge to discover love, and the ever-present, almost dominating affection of his beloved mother.","French, Italian","France, Italy, West Germany",Nominated for 1 Oscar. 2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BYTk4YjhmNGMtOTZkYi00MjNmLThmZGItMGYyNDljNTdhNDA1XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg
tt0026752,"Talbot Jennings, Jules Furthman, Carey Wilson","Charles Laughton, Clark Gable, Franchot Tone","First mate Fletcher Christian leads a revolt against his sadistic commander, Captain Bligh, in this classic seafaring adventure, based on the real-life 1789 mutiny.","English, Polynesian",United States,Won 1 Oscar. 3 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BNmRhZWU4MTAtNzE0OC00YjIyLTk2MGItMDRjYTc0MTZiNmU1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0091578,Hanif Kureishi,"Saeed Jaffrey, Roshan Seth, Daniel Day-Lewis",An ambitious Pakistani Briton and his white boyfriend strive for success and hope when they open a glamorous laundromat.,"English, Urdu",United Kingdom,Nominated for 1 Oscar. 6 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMjI1NjE2ODAwOF5BMl5BanBnXkFtZTcwODU2NjE2NA@@._V1_SX300.jpg
tt0038762,"Samuel G. Engel, Winston Miller, Sam Hellman","Henry Fonda, Linda Darnell, Victor Mature","After their cattle are stolen and their brother murdered, the Earp brothers have a score to settle with the Clanton family.","English, Spanish",United States,3 wins,https://m.media-amazon.com/images/M/MV5BZTQ5MTc1NzYtZmIyYi00YzdjLTk4OWEtMDQyNmU1MTQ2MzkzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0082783,"Wallace Shawn, Andre Gregory","Andre Gregory, Wallace Shawn, Jean Lenauer","Two old friends meet for dinner; as one tells anecdotes detailing his experiences, the other notices their differing worldviews.","English, French",United States,2 wins,https://m.media-amazon.com/images/M/MV5BNWFlMjNlZWUtMTYzNy00ZjA4LWE2YTItOGE3NWVjZDBhOWI3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
tt0058385,"Alan Jay Lerner, George Bernard Shaw","Audrey Hepburn, Rex Harrison, Stanley Holloway","In 1910s London, snobbish phonetics professor Henry Higgins agrees to a wager that he can make crude flower girl Eliza Doolittle presentable in high society.",English,United States,Won 8 Oscars. 25 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BNGM0ZTU3NmItZmRmMy00YWNjLWEzMWItYzg3MzcwZmM5NjdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg
tt0097937,"Shane Connaughton, Jim Sheridan, Christy Brown","Daniel Day-Lewis, Brenda Fricker, Alison Whelan","Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.",English,"Ireland, United Kingdom",Won 2 Oscars. 23 wins & 20 nominations total,https://m.media-amazon.com/images/M/MV5BYjdkNzA4MzYtZThhOS00ZDgzLTlmMDItNmY1ZjI5YjkzZTE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0089606,"Reidar Jönsson, Lasse Hallström, Brasse Brännström","Anton Glanzelius, Tomas von Brömssen, Anki Lidén","A boy and his brother don't get along well. In order to let their ill mother rest, they're separated and sent each one with their relatives.",Swedish,Sweden,Nominated for 2 Oscars. 15 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNjQzYmFjZTUtMzU3NC00ZWYyLTkzNWItMWQ4MWE4YmZlMmJhXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg
tt0028010,"Morrie Ryskind, Eric Hatch, Zoe Akins","William Powell, Carole Lombard, Alice Brady",A scatterbrained socialite hires a vagrant as a family butler - but there's more to Godfrey than meets the eye.,"English, Russian",United States,Nominated for 6 Oscars. 1 win & 6 nominations total,https://m.media-amazon.com/images/M/MV5BNmMwZTJlMTctYjM5Ni00Zjg4LWEzN2EtZmJlZjcyMmMzM2NiL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0064612,Éric Rohmer,"Jean-Louis Trintignant, Françoise Fabian, Marie-Christine Barrault","The rigid principles of a devout Catholic man are challenged during a one-night stay with Maud, a divorced woman with an outsize personality.",French,France,Nominated for 2 Oscars. 4 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNzgwNmFkOGEtY2U2MC00MTUxLTgxYmItYmQ2NDBkNmExYWVjXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg
tt0102494,"Gus Van Sant, William Shakespeare","River Phoenix, Keanu Reeves, James Russo",Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.,"English, Italian, German",United States,12 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BZDgxMGU3YTEtODEzOC00MGVlLTk4OWUtYmY0ODU0OTI1NmMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0096863,Ildikó Enyedi,"Dorota Segda, Oleg Yankovskiy, Paulus Manker","Two twin sisters, who grew up separately, Dóra, a pseudo-aristocrat, and Lili, an anarchist bomber, are reunited through Z, a mysterious traveller of the luxurious Orient-Express.",Hungarian,"Hungary, West Germany, Cuba",1 win,https://m.media-amazon.com/images/M/MV5BMDYyZmYwOTgtY2MxZi00NTI4LWJiNTAtMzljNWZjZDU0NDM1XkEyXkFqcGdeQXVyMjI3NDAyNg@@._V1_SX300.jpg
tt0050706,"Jacques Lagrange, Jean L'Hôte, Jacques Tati","Jacques Tati, Jean-Pierre Zola, Adrienne Servantie","Monsieur Hulot visits the technology-driven world of his sister, brother-in-law, and nephew, but he can't quite fit into the surroundings.",French,"France, Italy",Won 1 Oscar. 7 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BY2I0OGJjZjAtMzJiYS00ZjEwLWI4MTAtYmNjNzAyMjRjYzViXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg
tt0095705,"Jerry Zucker, Jim Abrahams, David Zucker","Leslie Nielsen, Priscilla Presley, O.J. Simpson",Incompetent police Detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BODk1ZWM4ZjItMjFhZi00MDMxLTgxNmYtODFhNWZlZTkwM2UwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0073440,Joan Tewkesbury,"Keith Carradine, Karen Black, Ronee Blakley","Over the course of a few hectic days, numerous interrelated people prepare for a political convention.",English,United States,Won 1 Oscar. 24 wins & 26 nominations total,https://m.media-amazon.com/images/M/MV5BMDY0MzE3YWQtZTAzMS00ZmRlLWE3NzYtMjk0NDlkMmE4N2U2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
tt0077975,"Harold Ramis, Douglas Kenney, Chris Miller","John Belushi, Karen Allen, Tom Hulce","At a 1962 college, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.","English, Italian",United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BM2M2ZDA4MTYtOGRjMi00OTg5LWI1ZTUtMjQxZTc2NWZjNDFkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
tt0037120,"Enid Bagnold, Theodore Reeves, Helen Deutsch","Mickey Rooney, Elizabeth Taylor, Donald Crisp",A jaded former jockey helps a young girl prepare a wild but gifted horse for England's Grand National Sweepstakes.,English,United States,Won 2 Oscars. 3 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMDAzMGEwYWEtOGUyNi00Y2NjLWE1YjktZTMyM2ExYjUzYjk1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0074958,Paddy Chayefsky,"Faye Dunaway, William Holden, Peter Finch","A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit, but finds that his message may be difficult to control.",English,United States,Won 4 Oscars. 20 wins & 26 nominations total,https://m.media-amazon.com/images/M/MV5BZGNjYjM2MzItZGQzZi00NmY3LTgxOGUtMTQ2MWQxNWQ2MmMwXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_SX300.jpg
tt0054198,Jules Dassin,"Melina Mercouri, Jules Dassin, Giorgos Foundas",An American scholar in Greece sets about improving the prostitute with whom he is infatuated.,"English, Greek, Russian",Greece,Won 1 Oscar. 3 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BZjdhMmMxNmEtZTczZS00YmZjLTgzNzctNDZhNDRmOGNlMWJhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
tt0073453,Alan Sharp,"Gene Hackman, Jennifer Warren, Edward Binns","Los Angeles private investigator Harry Moseby is hired by a client to find her runaway teenage daughter. Moseby tracks the daughter down, only to stumble upon something much more intriguing and sinister.","English, Spanish, French",United States,Nominated for 1 BAFTA Film Award2 nominations total,https://m.media-amazon.com/images/M/MV5BZDRiYzE4ZWEtNjEwOC00MjUxLThhYzctODUyNDcxZWFlNWExL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0048424,"Davis Grubb, James Agee, Charles Laughton","Robert Mitchum, Shelley Winters, Lillian Gish","A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid the $10,000 he'd stolen in a robbery.",English,United States,2 wins,https://m.media-amazon.com/images/M/MV5BYTNjN2M2MzYtZGEwMi00Mzc5LWEwYTMtODM1ZmRiZjFiNTU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0063350,"John A. Russo, George A. Romero","Duane Jones, Judith O'Dea, Karl Hardman",A ragtag group of Pennsylvanians barricade themselves in an old farmhouse to remain safe from a horde of flesh-eating ghouls that are ravaging the East Coast of the United States.,English,United States,6 wins,https://m.media-amazon.com/images/M/MV5BMzRmN2E1ZDUtZDc2ZC00ZmI3LTkwOTctNzE2ZDIzMGJiMTYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0051994,"Walter Lord, Eric Ambler","Kenneth More, Ronald Allen, Robert Ayres","On its maiden voyage in April 1912, the supposedly unsinkable RMS Titanic hits an iceberg in the Atlantic Ocean.","English, Russian, Polish, German, Italian",United Kingdom,Nominated for 1 BAFTA Film Award2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BOWRiZDljY2YtOWJiNy00OTUyLTgzMmMtMzBlYTI0YTYwYTkzL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg
tt0087800,Wes Craven,"Heather Langenkamp, Johnny Depp, Robert Englund","Teenager Nancy Thompson must uncover the dark truth concealed by her parents after she and her friends become targets of the spirit of a serial killer with a bladed glove in their dreams, in which if they die, it kills them in real l",English,United States,5 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BNzFjZmM1ODgtMDBkMS00NWFlLTg2YmUtZjc3ZTgxMjE1OTI2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
tt0074084,"Franco Arcalli, Giuseppe Bertolucci, Bernardo Bertolucci","Robert De Niro, Gérard Depardieu, Dominique Sanda","The epic tale of a class struggle in twentieth century Italy, as seen through the eyes of two childhood friends on opposing sides.",Italian,"Italy, France, West Germany",2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BNTFiZmU4NzMtMWY0NS00MGYyLThjMmMtNDk0ZmNlNTg3N2FmXkEyXkFqcGdeQXVyMTA2ODMzMDU@._V1_SX300.jpg
tt0031725,"Charles Brackett, Billy Wilder, Walter Reisch","Greta Garbo, Melvyn Douglas, Ina Claire",A stern Soviet woman sent to Paris to supervise the sale of jewels seized from Russian nobles finds herself attracted to a man who represents everything she is supposed to detest.,"English, Russian",United States,Nominated for 4 Oscars. 5 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BNTg0OTEyNjg2NV5BMl5BanBnXkFtZTgwODkyODE0MjE@._V1_SX300.jpg
tt0110684,"Richard Russo, Robert Benton","Paul Newman, Bruce Willis, Jessica Tandy",A stubborn man past his prime reflects on his life of strict independence and seeks more from himself.,English,United States,Nominated for 2 Oscars. 5 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BMjg0YzYzYzktNTY3NC00MDE0LThjMzYtMmY0MWZlNDdiYWY2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
tt0079638,"Irving Ravetch, Harriet Frank Jr.","Sally Field, Beau Bridges, Ron Leibman",A young single mother and textile worker agrees to help unionize her mill despite the problems and dangers involved.,English,United States,Won 2 Oscars. 12 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BYjk0NDRjMzctNjkwMS00ODYwLWFkZDEtYjFjODE3ZTk3OGY5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0053125,Ernest Lehman,"Cary Grant, Eva Marie Saint, James Mason","A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.","English, French",United States,Nominated for 3 Oscars. 8 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0058415,"Frederic Raphael, Stanley Ellin","Alan Bates, Denholm Elliott, Harry Andrews","Success has James Brewster's name written all over it, and he also has his heart set on his boss' daughter. A con artist hires him to help out on a bank scheme, but then again, James will do anything to get rich and be the most succe",English,United Kingdom,Nominated for 1 BAFTA Film Award1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BM2ZjNTBiYWQtOGRmYS00NDRhLWFmZDAtOGRmZTJjYTQzM2Q3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt0038787,"Ben Hecht, Alfred Hitchcock, John Taintor Foote","Cary Grant, Ingrid Bergman, Claude Rains",The daughter of a convicted Nazi spy is asked by American agents to gather information on a ring of Nazi scientists in South America. How far will she have to go to ingratiate herself with them?,"English, French, Portuguese",United States,Nominated for 2 Oscars. 3 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0035140,"Casey Robinson, Olive Higgins Prouty","Bette Davis, Paul Henreid, Claude Rains","A frumpy spinster blossoms under therapy and becomes an elegant, independent woman.","English, Portuguese",United States,Won 1 Oscar. 3 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BZDQ2YWUxOTctYWNjMi00NzE3LTg4MjUtMzUyNzA0OTJjZjNjXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
