"item","imdb","itemLabel","itemDescription","article"
"http://www.wikidata.org/entity/Q24905545","tt1510776","Kadaladu Vadaladu","1969 film directed by B. Vittalacharya","https://en.wikipedia.org/wiki/Kadaladu_Vadaladu"
"http://www.wikidata.org/entity/Q27959606","tt13175672","Siliconn City","2017 film","https://en.wikipedia.org/wiki/Siliconn_City"
"http://www.wikidata.org/entity/Q27963070","tt0262704","Prema Mandiram","1981 film by Dasari Narayana Rao","https://en.wikipedia.org/wiki/Prema_Mandiram"
"http://www.wikidata.org/entity/Q28146526","tt6395948","God Say","2017 Malayalam film","https://en.wikipedia.org/wiki/God_Say"
"http://www.wikidata.org/entity/Q30592015","tt0269080","Chhabili","1960 film","https://en.wikipedia.org/wiki/Chhabili"
"http://www.wikidata.org/entity/Q30643411","tt4123886","Chhadke","2013 Nepali film","https://en.wikipedia.org/wiki/Chhadke"
"http://www.wikidata.org/entity/Q39058110","tt0187196","Kalavari Samsaram","1982 film","https://en.wikipedia.org/wiki/Kalavari_Samsaram"
"http://www.wikidata.org/entity/Q43259943","tt8540196","The Dolphins","2014 film directed by Diphan","https://en.wikipedia.org/wiki/The_Dolphins_(film)"
"http://www.wikidata.org/entity/Q3444305","tt0364555","Neend Hamari Khwab Tumhare","1967 Hindi film","https://en.wikipedia.org/wiki/Neend_Hamari_Khwab_Tumhare_(1966_film)"
"http://www.wikidata.org/entity/Q3644994","tt0214666","En Bommukutty Ammavukku","1988 Tamil film directed by Fazil","https://en.wikipedia.org/wiki/En_Bommukutty_Ammavukku"
"http://www.wikidata.org/entity/Q5005988","tt1319067","C.B.I. Shankar","1989 film","https://en.wikipedia.org/wiki/C.B.I._Shankar"
"http://www.wikidata.org/entity/Q5285998","tt0215721","Do Dishayen","1982 film by Dulal Guha","https://en.wikipedia.org/wiki/Do_Dishayen"
"http://www.wikidata.org/entity/Q5286242","tt0150347","Do Sher","1974 film","https://en.wikipedia.org/wiki/Do_Sher"
"http://www.wikidata.org/entity/Q5299327","tt0367674","Dost Aur Dushman","1971 Hindi film","https://en.wikipedia.org/wiki/Dost_Aur_Dushman"
"http://www.wikidata.org/entity/Q5521086","tt0253093","Gangavataran","1937 film by Dadasaheb Phalke","https://en.wikipedia.org/wiki/Gangavataran"
"http://www.wikidata.org/entity/Q5997132","tt0316012","Ilanjodigal","1982 Tamil film directed by Rama Narayanan","https://en.wikipedia.org/wiki/Ilanjodigal"
"http://www.wikidata.org/entity/Q6361911","tt0331537","Kaneez","1949 film by Krishan Kumar","https://en.wikipedia.org/wiki/Kaneez_(1949_film)"
"http://www.wikidata.org/entity/Q6364026","tt1156313","Kanne Madanguka","2005 film by Alberrt Antoni","https://en.wikipedia.org/wiki/Kanne_Madanguka"
"http://www.wikidata.org/entity/Q6419692","tt0235519","Klanta Aparahna","1985 Odia film directed by Manmohan Mahapatra","https://en.wikipedia.org/wiki/Klanta_Aparahna"
"http://www.wikidata.org/entity/Q6430569","tt3172230","Kool...Sakkath Hot Maga","2011 film directed by Ganesh","https://en.wikipedia.org/wiki/Kool...Sakkath_Hot_Maga"
"http://www.wikidata.org/entity/Q6443931","tt0156717","Kumkum the Dancer","1940 Indian film","https://en.wikipedia.org/wiki/Kumkum_the_Dancer"
"http://www.wikidata.org/entity/Q6480411","tt0371783","Lalitha","1976 Tamil film directed by Valampuri Somanathan","https://en.wikipedia.org/wiki/Lalitha_(film)"
"http://www.wikidata.org/entity/Q6720933","tt1583312","Maa Ayana Chanti Pilladu","2008 film","https://en.wikipedia.org/wiki/Maa_Ayana_Chanti_Pilladu"
"http://www.wikidata.org/entity/Q6721234","tt13364592","Maasi","2012 Tamil film directed by Kicha","https://en.wikipedia.org/wiki/Maasi_(film)"
"http://www.wikidata.org/entity/Q6733313","tt0318414","Maharasan","1993 Tamil film directed by G. N. Rangarajan","https://en.wikipedia.org/wiki/Maharasan"
"http://www.wikidata.org/entity/Q6986434","tt0311574","Nee Nanna Gellalare","1981 film directed by Vijay","https://en.wikipedia.org/wiki/Nee_Nanna_Gellalare"
"http://www.wikidata.org/entity/Q7080667","tt1411912","Ohileshwara","1956 film","https://en.wikipedia.org/wiki/Ohileshwara"
"http://www.wikidata.org/entity/Q7105123","tt0155927","Oru Kai Oosai","1980 Tamil film directed by K. Bhagyaraj","https://en.wikipedia.org/wiki/Oru_Kai_Osai"
"http://www.wikidata.org/entity/Q7156983","tt0234436","Pazhassi Raja","1964 film by Kunchacko","https://en.wikipedia.org/wiki/Pazhassi_Raja_(1964_film)"
"http://www.wikidata.org/entity/Q7238826","tt0353909","Pravachakan","1993 film by P. G. Viswambharan","https://en.wikipedia.org/wiki/Pravachakan"
"http://www.wikidata.org/entity/Q7272939","tt0308786","Qurbani Jatt Di","1990 film by Priti Sapru","https://en.wikipedia.org/wiki/Qurbani_Jatt_Di"
"http://www.wikidata.org/entity/Q7291730","tt0216139","Randidangazhi","1958 film by P. Subramaniam","https://en.wikipedia.org/wiki/Randidangazhi_(film)"
"http://www.wikidata.org/entity/Q7305036","tt0156944","Red Signal","1941 film","https://en.wikipedia.org/wiki/Red_Signal"
"http://www.wikidata.org/entity/Q7423202","tt0156047","Sarasayya","1971 film by Thoppil Bhasi","https://en.wikipedia.org/wiki/Sarasayya"
"http://www.wikidata.org/entity/Q7460116","tt0041861","Shabnam","1949 film","https://en.wikipedia.org/wiki/Shabnam_(1949_film)"
"http://www.wikidata.org/entity/Q7488691","tt0274086","Shankar Hussain","1977 film","https://en.wikipedia.org/wiki/Shankar_Hussain"
"http://www.wikidata.org/entity/Q7880075","tt14088496","Ulta Palta","1997 film","https://en.wikipedia.org/wiki/Ulta_Palta_(1997_film)"
"http://www.wikidata.org/entity/Q7917996","tt7450784","Vedikkai En Vadikkai","1990 Tamil film directed by Visu","https://en.wikipedia.org/wiki/Vedikkai_En_Vadikkai"
"http://www.wikidata.org/entity/Q7919151","tt1442391","Vellathooval","2009 film by I. V. Sasi","https://en.wikipedia.org/wiki/Vellathooval"
"http://www.wikidata.org/entity/Q7943197","tt0352986","Vrutham","1987 film by I. V. Sasi","https://en.wikipedia.org/wiki/Vrutham"
"http://www.wikidata.org/entity/Q10972601","tt0262877","Vishwanatha Nayakudu","1987 film by Dasari Narayana Rao","https://en.wikipedia.org/wiki/Viswanatha_Nayakudu"
"http://www.wikidata.org/entity/Q11016537","tt0396553","Daulat Ke Dushman","1983 film","https://en.wikipedia.org/wiki/Daulat_Ke_Dushman"
"http://www.wikidata.org/entity/Q11018356","tt0371058","Painter Babu","1983 film","https://en.wikipedia.org/wiki/Painter_Babu"
"http://www.wikidata.org/entity/Q12447676","tt0093518","Main Balwaan","1986 film by Mukul S. Anand","https://en.wikipedia.org/wiki/Main_Balwaan"
"http://www.wikidata.org/entity/Q12916400","tt0248003","Ethaiyum Thangum Ithaiyam","1962 Tamil film directed by P. Neelakantan","https://en.wikipedia.org/wiki/Ethaiyum_Thangum_Ithaiyam"
"http://www.wikidata.org/entity/Q12940996","tt0253604","Rukmini Kalyanam","1936 Tamil film directed by Padma","https://en.wikipedia.org/wiki/Rukmani_Kalyanam"
"http://www.wikidata.org/entity/Q12974339","tt0233913","Idhaya Veenai","1972 Tamil film directed by Krishnan-Panju","https://en.wikipedia.org/wiki/Idhaya_Veenai"
"http://www.wikidata.org/entity/Q12977065","tt0371782","Kungumam Kathai Solgirathu","1978 Tamil film directed by K. Shankar","https://en.wikipedia.org/wiki/Kungumam_Kathai_Solgirathu"
"http://www.wikidata.org/entity/Q13006168","tt0307128","Mamagaru","1991 film by Muthyala Subbaiah","https://en.wikipedia.org/wiki/Mamagaru"
"http://www.wikidata.org/entity/Q13160939","tt0366959","Renuka Mahatme","1956 film by Y. R. Swamy","https://en.wikipedia.org/wiki/Renuka_Mahatme"
"http://www.wikidata.org/entity/Q13565024","tt0135061","Yahudi Ki Ladki","1957 film","https://en.wikipedia.org/wiki/Yahudi_Ki_Ladki_(1957_film)"
"http://www.wikidata.org/entity/Q15256893","tt0317689","I Love India","1993 Tamil film directed by Pavithran","https://en.wikipedia.org/wiki/I_Love_India"
"http://www.wikidata.org/entity/Q15718663","tt1402574","Thayige Thakka Maga","1978 film by V. Somashekhar","https://en.wikipedia.org/wiki/Thayige_Thakka_Maga"
"http://www.wikidata.org/entity/Q15719981","tt1346649","Bhakta Kanakadasa","1960 film by Y. R. Swamy","https://en.wikipedia.org/wiki/Bhakta_Kanakadasa"
"http://www.wikidata.org/entity/Q16247477","tt0231344","Chattan Singh","1974 film","https://en.wikipedia.org/wiki/Chattan_Singh"
"http://www.wikidata.org/entity/Q16251554","tt0213871","Maya Nagari","1944 film","https://en.wikipedia.org/wiki/Maya_Nagari"
"http://www.wikidata.org/entity/Q16253330","tt14564556","Pusthakamlo Konni Pageelu Missing","2013 film by Sajid Qureshi","https://en.wikipedia.org/wiki/Pusthakamlo_Konni_Pageelu_Missing"
"http://www.wikidata.org/entity/Q16310432","tt0154936","Navagraham","1970 Tamil film directed by K. Balachander","https://en.wikipedia.org/wiki/Navagraham"
"http://www.wikidata.org/entity/Q16310871","tt12704560","Welcome Obama","2013 film by Singeetam Srinivasa Rao","https://en.wikipedia.org/wiki/Welcome_Obama"
"http://www.wikidata.org/entity/Q16312321","tt1477099","Thalaivan","1970 Tamil film directed by P. A. Thomas","https://en.wikipedia.org/wiki/Thalaivan_(1970_film)"
"http://www.wikidata.org/entity/Q16962395","tt9850646","Doorbeen","2014 film directed by Swagato Chowdhury","https://en.wikipedia.org/wiki/Doorbeen"
"http://www.wikidata.org/entity/Q17014413","tt1399073","Premada Kanike","1976 film by V. Somashekhar","https://en.wikipedia.org/wiki/Premada_Kanike"
"http://www.wikidata.org/entity/Q17052795","tt1297447","Fauji","1995 film by Lawrence D'Souza","https://en.wikipedia.org/wiki/Fauji_(1995_film)"
"http://www.wikidata.org/entity/Q17056814","tt0260973","Ippadiyum Oru Penn","1975 Tamil film directed by Bhanumathi Ramakrishna","https://en.wikipedia.org/wiki/Ippadiyum_Oru_Penn"
"http://www.wikidata.org/entity/Q17078387","tt15085682","O Mallige","1997 film by V. Manohar","https://en.wikipedia.org/wiki/O_Mallige"
"http://www.wikidata.org/entity/Q17081928","tt13729946","Sri Harikathe","2010 film by Dayal Padmanabhan","https://en.wikipedia.org/wiki/Sri_Harikathe"
"http://www.wikidata.org/entity/Q17088463","tt14097290","Vasundhara","2014 film by T. S. Nagabharana","https://en.wikipedia.org/wiki/Vasundhara_(film)"
"http://www.wikidata.org/entity/Q18110431","tt1435467","Bezawada Bebbuli","1983 film by Vijaya Nirmala","https://en.wikipedia.org/wiki/Bezawada_Bebbuli"
"http://www.wikidata.org/entity/Q18352364","tt0258785","Manoharam","2000 film by Gunasekhar","https://en.wikipedia.org/wiki/Manoharam_(2000_film)"
"http://www.wikidata.org/entity/Q18353780","tt0345711","Nizhal Moodiya Nirangal","1983 film directed by Jeassy","https://en.wikipedia.org/wiki/Nizhal_Moodiya_Nirangal"
"http://www.wikidata.org/entity/Q18358636","tt0259715","Venal","1981 film by Lenin Rajendran","https://en.wikipedia.org/wiki/Venal_(film)"
"http://www.wikidata.org/entity/Q18377970","tt0154678","Jeevan Lata","1936 film by Sarvottam Badami","https://en.wikipedia.org/wiki/Jeevan_Lata"
"http://www.wikidata.org/entity/Q18378840","tt0272296","Snehikkan Oru Pennu","1978 film","https://en.wikipedia.org/wiki/Snehikkan_Oru_Pennu"
"http://www.wikidata.org/entity/Q18379135","tt0333677","Jimmy","1979 film","https://en.wikipedia.org/wiki/Jimmy_(1979_film)"
"http://www.wikidata.org/entity/Q18386565","tt0280827","Kaayamkulam Kochunniyude Makan","1976 film by J. Sasikumar","https://en.wikipedia.org/wiki/Kaayamkulam_Kochunniyude_Makan"
"http://www.wikidata.org/entity/Q18392187","tt0353836","Onnaam Muhurtham","1991 film","https://en.wikipedia.org/wiki/Onnaam_Muhurtham"
"http://www.wikidata.org/entity/Q18392540","tt0332763","Sreeman Sreemathi","1981 film by Hariharan","https://en.wikipedia.org/wiki/Sreeman_Sreemathi"
"http://www.wikidata.org/entity/Q18393311","tt1579682","Rakshana","1993 film by Uppalapati Narayana Rao","https://en.wikipedia.org/wiki/Rakshana"
"http://www.wikidata.org/entity/Q18393319","tt0318014","Raktham","1981 film directed by Joshiy","https://en.wikipedia.org/wiki/Raktham"
"http://www.wikidata.org/entity/Q18395246","tt0354157","Vardhakya Puranam","1994 film by Rajasenan","https://en.wikipedia.org/wiki/Vardhakya_Puranam"
"http://www.wikidata.org/entity/Q18795438","tt14143936","Rajakumari","2009 film","https://en.wikipedia.org/wiki/Rajakumari_(2009_film)"
"http://www.wikidata.org/entity/Q18809068","tt0320472","Sirayil Pootha Chinna Malar","1990 film","https://en.wikipedia.org/wiki/Sirayil_Pootha_Chinna_Malar"
"http://www.wikidata.org/entity/Q18809263","tt0305733","Kochaniyan","1994 film by Thulasidas","https://en.wikipedia.org/wiki/Kochaniyan"
"http://www.wikidata.org/entity/Q19570971","tt1360855","Bangarada Gudi","1976 film by K. S. R. Das","https://en.wikipedia.org/wiki/Bangarada_Gudi"
"http://www.wikidata.org/entity/Q19573193","tt14736852","Nakkare Ade Swarga","1967 film by M. R. Vittal","https://en.wikipedia.org/wiki/Nakkare_Ade_Swarga"
"http://www.wikidata.org/entity/Q61884574","tt8427168","Finally Bhalobasha","film directed by Anjan Dutt","https://en.wikipedia.org/wiki/Finally_Bhalobasha"
"http://www.wikidata.org/entity/Q65619907","tt2137710","Notobor Notout","2010 Bengali film","https://en.wikipedia.org/wiki/Notobor_Notout"
"http://www.wikidata.org/entity/Q66737835","tt13057476","Thiruttu VCD","2015 film directed by Kadhal Sukumar","https://en.wikipedia.org/wiki/Thiruttu_VCD"
"http://www.wikidata.org/entity/Q77894045","tt7542962","Miga Miga Avasaram","2019 film","https://en.wikipedia.org/wiki/Miga_Miga_Avasaram"
"http://www.wikidata.org/entity/Q85782669","tt11023800","Lungi","2019 film directed by Arjun Lewis and Akshith Shetty","https://en.wikipedia.org/wiki/Lungi_(film)"
"http://www.wikidata.org/entity/Q96379057","tt10518934","Gamak Ghar","film","https://en.wikipedia.org/wiki/Gamak_Ghar"
"http://www.wikidata.org/entity/Q97355400","tt11506054","Uma Maheswara Ugra Roopasya","2020 film by Venkatesh Maha","https://en.wikipedia.org/wiki/Uma_Maheswara_Ugra_Roopasya"
"http://www.wikidata.org/entity/Q100994544","tt11024608","Johaar","2020 Indian Telugu film directed by Teja Marni","https://en.wikipedia.org/wiki/Johaar"
"http://www.wikidata.org/entity/Q101245087","tt12743636","Mee Raqsam","2020 Hindi drama film","https://en.wikipedia.org/wiki/Mee_Raqsam"
"http://www.wikidata.org/entity/Q102036278","tt0234234","Meru Malan","film","https://en.wikipedia.org/wiki/Meru_Malan"
"http://www.wikidata.org/entity/Q104879220","tt11580854","Sarpatta Parambarai","Indian film","https://en.wikipedia.org/wiki/Sarpatta_Parambarai"
"http://www.wikidata.org/entity/Q108522103","tt8591792","Bhavai","2021 film directed by Hardik Gajjar","https://en.wikipedia.org/wiki/Bhavai_(film)"
"http://www.wikidata.org/entity/Q108559121","tt10913120","Googly","2019 Indian film","https://en.wikipedia.org/wiki/Googly_(2019_film)"
"http://www.wikidata.org/entity/Q109535153","tt15464822","Endraavathu Oru Naal","2021 film directed by Vetri Duraisamy","https://en.wikipedia.org/wiki/Endraavathu_Oru_Naal"
"http://www.wikidata.org/entity/Q109927843","tt15326968","Naai Sekar Returns","film directed by Suraj","https://en.wikipedia.org/wiki/Naai_Sekar_Returns"
"http://www.wikidata.org/entity/Q109973387","tt15568576","Ekannoborti","2021 film directed by Mainak Bhaumik","https://en.wikipedia.org/wiki/Ekannoborti"
"http://www.wikidata.org/entity/Q110173930","tt0234573","Rathna Manjari","1962 Indian film","https://en.wikipedia.org/wiki/Rathna_Manjari"
"http://www.wikidata.org/entity/Q111947852","tt16751740","Lochya Zaala Re","2022 Indian film","https://en.wikipedia.org/wiki/Lochya_Zaala_Re"
"http://www.wikidata.org/entity/Q112154478","tt19632136","Dear Dia","2022 Indian film","https://en.wikipedia.org/wiki/Dear_Dia"
"http://www.wikidata.org/entity/Q113298166","tt15333582","Sugarless","2022 film directed by  K. M. Shashidhar","https://en.wikipedia.org/wiki/Sugarless_(film)"
"http://www.wikidata.org/entity/Q113540725","tt0360050","Sur Sangam","1985 Indian film","https://en.wikipedia.org/wiki/Sur_Sangam"
"http://www.wikidata.org/entity/Q113581546","tt8690140","Saroj Ka Rishta","2022 film directed by Abhishek Saxena","https://en.wikipedia.org/wiki/Saroj_Ka_Rishta"
"http://www.wikidata.org/entity/Q115551490","tt12054850","Pratikshya","2022 Odia Film","https://en.wikipedia.org/wiki/Pratikshya"
"http://www.wikidata.org/entity/Q115805293","tt15282172","Head Bush","2022 Indian film","https://en.wikipedia.org/wiki/Head_Bush"
"http://www.wikidata.org/entity/Q115821071","tt15354928","Pattathu Arasan","2022 film directed by A. Sarkunam","https://en.wikipedia.org/wiki/Pattathu_Arasan"
"http://www.wikidata.org/entity/Q117219393","tt15422336","Nigah Marda Ayi Ve","2023 film directed by Rupinder Inderjit","https://en.wikipedia.org/wiki/Nigah_Marda_Ayi_Ve"
"http://www.wikidata.org/entity/Q117350517","tt23635684","Enkilum Chandrike","2023 Malayalam film","https://en.wikipedia.org/wiki/Enkilum_Chandrike"
"http://www.wikidata.org/entity/Q117771335","tt11558628","Member Rameshan 9aam Ward","2022 malayalam film","https://en.wikipedia.org/wiki/Member_Rameshan_9aam_Ward"
"http://www.wikidata.org/entity/Q121091493","tt0903871","Kalyana Mantapa","1991 Kannada language romantic comedy directed by V. Govindaraj","https://en.wikipedia.org/wiki/Kalyana_Mantapa"
"http://www.wikidata.org/entity/Q122148958","tt22309174","Kasargold","2023 Malayalam film","https://en.wikipedia.org/wiki/Kasargold"
"http://www.wikidata.org/entity/Q281915","tt0231473","Do Lachhian","1960 film by Jugal Kishore Sharma","https://en.wikipedia.org/wiki/Do_Lachhian"
"http://www.wikidata.org/entity/Q3418163","tt4507090","Ennai Thalatta Varuvala","2003 film","https://en.wikipedia.org/wiki/Ennai_Thalatta_Varuvala"
"http://www.wikidata.org/entity/Q3424307","tt2373644","Nesam","1997 Tamil film directed by K. Subash","https://en.wikipedia.org/wiki/Nesam"
"http://www.wikidata.org/entity/Q3427399","tt0213621","Do Ladkiyan","1976 film by Kotayya Pratyagatma","https://en.wikipedia.org/wiki/Do_Ladkiyan"
"http://www.wikidata.org/entity/Q4842161","tt0237021","Bagula Bhagat","1979 film by Harmesh Malhotra","https://en.wikipedia.org/wiki/Bagula_Bhagat"
"http://www.wikidata.org/entity/Q4849659","tt0186848","Bala Bharatam","1972 film by Kamalakara Kameshwara Rao","https://en.wikipedia.org/wiki/Bala_Bharatam"
"http://www.wikidata.org/entity/Q4866216","tt0138315","Basant","1942 film by Amiya Chakravarty","https://en.wikipedia.org/wiki/Basant_(film)"
"http://www.wikidata.org/entity/Q5066425","tt0398845","Chaddian Di Doli","1966 film","https://en.wikipedia.org/wiki/Chaddian_Di_Doli"
"http://www.wikidata.org/entity/Q5618279","tt13907030","Gun","2011 film by Harish Raj","https://en.wikipedia.org/wiki/Gun_(2011_film)"
